timestamp,class,confidence,x1,y1,x2,y2
2025-05-04 15:48:35.075,trash_plastic,0.4129450023174286,207,241,517,475
2025-05-04 15:48:35.075,trash_plastic,0.31299275159835815,0,145,47,214
2025-05-04 15:48:35.292,trash_fabric,0.6261192560195923,71,0,295,168
2025-05-04 15:48:35.292,trash_plastic,0.4697745442390442,210,239,523,475
2025-05-04 15:48:35.292,trash_fabric,0.3482423424720764,210,241,449,390
2025-05-04 15:48:35.292,trash_plastic,0.2895849645137787,0,143,49,213
2025-05-04 15:48:35.503,trash_fabric,0.6092644929885864,60,0,298,168
2025-05-04 15:48:35.503,trash_fabric,0.5297598242759705,216,241,448,389
2025-05-04 15:48:35.503,trash_plastic,0.3537942171096802,0,130,52,218
2025-05-04 15:48:35.713,trash_fabric,0.6179240942001343,53,0,301,168
2025-05-04 15:48:35.713,trash_fabric,0.39951133728027344,217,241,468,390
2025-05-04 15:48:35.713,trash_plastic,0.3932202160358429,219,239,537,475
2025-05-04 15:48:35.713,trash_plastic,0.3868541121482849,0,131,54,215
2025-05-04 15:48:35.926,trash_fabric,0.7538090944290161,76,0,303,168
2025-05-04 15:48:35.926,trash_fabric,0.37041664123535156,219,241,521,394
2025-05-04 15:48:35.926,trash_plastic,0.3515911102294922,0,142,58,217
2025-05-04 15:48:35.926,trash_plastic,0.3218788206577301,222,239,537,475
2025-05-04 15:48:35.926,trash_metal,0.2643086612224579,265,144,365,224
2025-05-04 15:48:36.141,trash_fabric,0.7461377382278442,86,0,305,169
2025-05-04 15:48:36.141,trash_metal,0.49850863218307495,268,144,368,221
2025-05-04 15:48:36.141,trash_fabric,0.4563504755496979,224,242,460,392
2025-05-04 15:48:36.141,trash_plastic,0.3239055275917053,223,240,538,476
2025-05-04 15:48:36.141,trash_plastic,0.30390843749046326,0,129,59,216
2025-05-04 15:48:36.362,trash_fabric,0.7422603368759155,96,1,305,168
2025-05-04 15:48:36.362,trash_plastic,0.3719252049922943,225,241,538,476
2025-05-04 15:48:36.362,trash_metal,0.3677613437175751,270,145,372,224
2025-05-04 15:48:36.362,trash_fabric,0.35606613755226135,224,242,534,394
2025-05-04 15:48:36.362,animal_fish,0.2975728511810303,589,314,639,382
2025-05-04 15:48:36.582,trash_fabric,0.7894842624664307,98,1,307,168
2025-05-04 15:48:36.582,trash_plastic,0.3786422908306122,228,242,541,476
2025-05-04 15:48:36.795,trash_fabric,0.7874115109443665,100,1,311,169
2025-05-04 15:48:36.795,trash_plastic,0.4233167767524719,230,242,540,475
2025-05-04 15:48:36.795,trash_metal,0.2995472252368927,274,145,377,227
2025-05-04 15:48:36.795,animal_crab,0.27190151810646057,475,32,516,71
2025-05-04 15:48:40.076,trash_fabric,0.7540929913520813,142,240,353,425
2025-05-04 15:48:40.076,trash_plastic,0.5994259715080261,143,153,230,273
2025-05-04 15:48:40.076,trash_fabric,0.3837212026119232,30,209,150,361
2025-05-04 15:48:40.295,trash_fabric,0.7642701864242554,145,241,355,426
2025-05-04 15:48:40.295,trash_plastic,0.6089344620704651,144,153,233,274
2025-05-04 15:48:40.295,trash_fabric,0.3662303686141968,32,209,152,358
2025-05-04 15:48:40.516,trash_fabric,0.750823438167572,144,241,358,427
2025-05-04 15:48:40.516,trash_plastic,0.6576888561248779,147,153,235,274
2025-05-04 15:48:40.516,trash_plastic,0.324876606464386,0,179,152,471
2025-05-04 15:48:40.734,trash_plastic,0.7140559554100037,149,153,237,275
2025-05-04 15:48:40.734,trash_fabric,0.709954559803009,146,242,364,429
2025-05-04 15:48:40.734,trash_fabric,0.3066043257713318,35,209,158,363
2025-05-04 15:48:40.944,trash_fabric,0.7187865972518921,155,242,366,428
2025-05-04 15:48:40.944,trash_plastic,0.6338585615158081,150,153,241,275
2025-05-04 15:48:40.944,trash_fabric,0.5014076828956604,41,209,161,361
2025-05-04 15:48:40.944,trash_plastic,0.2695004642009735,326,400,433,475
2025-05-04 15:48:41.154,trash_fabric,0.7444950938224792,157,242,368,428
2025-05-04 15:48:41.154,trash_plastic,0.6930648684501648,153,154,243,274
2025-05-04 15:48:41.154,trash_plastic,0.3093969523906708,326,401,436,474
2025-05-04 15:48:41.360,trash_fabric,0.7479650974273682,160,242,369,429
2025-05-04 15:48:41.360,trash_plastic,0.7023968696594238,156,154,244,274
2025-05-04 15:48:41.360,trash_plastic,0.278368204832077,0,168,160,470
2025-05-04 15:48:41.360,trash_etc,0.2531163990497589,329,402,440,475
2025-05-04 15:48:41.575,trash_fabric,0.755587100982666,159,242,371,429
2025-05-04 15:48:41.575,trash_plastic,0.6603205800056458,157,155,245,273
2025-05-04 15:48:41.575,trash_plastic,0.29421404004096985,332,402,441,474
2025-05-04 15:48:41.820,trash_fabric,0.7236657738685608,164,243,373,429
2025-05-04 15:48:41.820,trash_plastic,0.6179466843605042,158,155,249,272
2025-05-04 15:48:41.820,trash_plastic,0.3443964719772339,337,403,445,473
2025-05-04 15:48:42.048,trash_fabric,0.6272894144058228,166,243,378,429
2025-05-04 15:48:42.048,trash_plastic,0.5202295184135437,162,155,250,268
2025-05-04 15:48:42.048,trash_fabric,0.40645831823349,1,189,171,389
2025-05-04 15:48:42.260,trash_fabric,0.6796130537986755,169,243,380,431
2025-05-04 15:48:42.260,trash_plastic,0.6159581542015076,165,156,253,273
2025-05-04 15:48:42.260,trash_plastic,0.26571154594421387,1,184,172,471
2025-05-04 15:48:42.471,trash_fabric,0.657213568687439,170,243,383,431
2025-05-04 15:48:42.471,trash_plastic,0.5520344972610474,167,156,257,275
2025-05-04 15:48:42.471,trash_fabric,0.4093399941921234,0,200,175,387
2025-05-04 15:48:42.686,trash_fabric,0.6217175126075745,174,243,384,430
2025-05-04 15:48:42.686,trash_plastic,0.580527126789093,170,156,259,272
2025-05-04 15:48:42.686,trash_plastic,0.39312469959259033,0,352,142,475
2025-05-04 15:48:42.686,trash_fabric,0.34980425238609314,1,189,176,387
2025-05-04 15:48:42.896,trash_fabric,0.6675035357475281,175,243,385,428
2025-05-04 15:48:42.896,trash_plastic,0.5990570187568665,0,351,144,475
2025-05-04 15:48:42.896,trash_plastic,0.580932080745697,172,155,260,271
2025-05-04 15:48:43.107,trash_fabric,0.691138505935669,177,244,389,432
2025-05-04 15:48:43.107,trash_plastic,0.5953783988952637,173,156,262,271
2025-05-04 15:48:43.107,trash_plastic,0.543440043926239,1,352,148,475
2025-05-04 15:48:43.107,trash_fabric,0.27029943466186523,5,209,182,389
2025-05-04 15:48:43.326,trash_plastic,0.49818190932273865,0,107,409,477
2025-05-04 15:48:43.326,trash_plastic,0.46053174138069153,366,406,459,476
2025-05-04 15:48:43.326,trash_plastic,0.40756550431251526,35,154,507,478
2025-05-04 15:48:43.326,trash_plastic,0.36897012591362,135,146,570,478
2025-05-04 15:48:43.754,trash_plastic,0.2564370036125183,179,254,258,472
2025-05-04 15:48:44.170,trash_plastic,0.6617666482925415,1,350,192,475
2025-05-04 15:48:44.170,trash_plastic,0.6000484824180603,185,326,274,449
2025-05-04 15:48:44.170,trash_plastic,0.3238641321659088,184,15,322,128
2025-05-04 15:48:44.375,trash_plastic,0.5771311521530151,187,333,275,460
2025-05-04 15:48:44.375,trash_plastic,0.48969948291778564,1,356,193,475
2025-05-04 15:48:44.583,trash_plastic,0.6377910375595093,189,343,277,475
2025-05-04 15:48:44.788,trash_plastic,0.48899444937705994,191,362,278,474
2025-05-04 15:48:44.991,trash_plastic,0.7212385535240173,192,383,281,475
2025-05-04 15:48:45.198,trash_plastic,0.6409746408462524,195,95,331,193
2025-05-04 15:48:45.198,trash_plastic,0.6314663290977478,193,396,281,475
2025-05-04 15:48:45.410,trash_plastic,0.6024214029312134,195,397,284,475
2025-05-04 15:48:45.410,trash_plastic,0.5193875432014465,200,94,333,191
2025-05-04 15:48:45.624,trash_plastic,0.5568938851356506,197,397,289,476
2025-05-04 15:48:45.624,trash_plastic,0.42309170961380005,204,92,334,192
2025-05-04 15:48:45.833,trash_plastic,0.5821022391319275,201,397,291,476
2025-05-04 15:48:45.833,trash_plastic,0.4090147912502289,204,93,335,189
2025-05-04 15:48:46.041,trash_plastic,0.6581828594207764,205,397,293,476
2025-05-04 15:48:46.041,trash_plastic,0.4365776777267456,208,94,340,188
2025-05-04 15:48:46.249,trash_plastic,0.6803046464920044,207,397,296,476
2025-05-04 15:48:46.249,trash_plastic,0.31778550148010254,214,95,339,188
2025-05-04 15:48:46.456,trash_plastic,0.593285858631134,209,398,298,476
2025-05-04 15:48:46.456,trash_plastic,0.3396374583244324,214,96,340,186
2025-05-04 15:48:46.667,trash_plastic,0.6371481418609619,210,398,298,476
2025-05-04 15:48:46.667,trash_plastic,0.290963351726532,219,96,341,186
2025-05-04 15:48:46.876,trash_plastic,0.5527094602584839,212,398,302,476
2025-05-04 15:48:47.088,trash_plastic,0.4760423004627228,213,399,306,476
2025-05-04 15:48:47.290,trash_plastic,0.3692858815193176,216,399,307,476
2025-05-04 15:48:47.519,trash_plastic,0.40791308879852295,222,399,309,476
2025-05-04 15:48:47.741,trash_plastic,0.509127140045166,223,399,312,476
2025-05-04 15:48:47.741,trash_plastic,0.29320383071899414,0,130,48,226
2025-05-04 15:48:47.951,trash_plastic,0.3796890377998352,222,97,351,188
2025-05-04 15:48:47.951,trash_plastic,0.37936538457870483,225,399,314,476
2025-05-04 15:48:47.951,trash_plastic,0.33190301060676575,0,129,50,227
2025-05-04 15:48:48.156,trash_plastic,0.48929786682128906,226,399,315,476
2025-05-04 15:48:48.156,trash_plastic,0.3635445535182953,226,97,353,190
2025-05-04 15:48:48.356,trash_plastic,0.3378992974758148,228,400,318,476
2025-05-04 15:48:48.356,trash_plastic,0.26420122385025024,227,97,356,187
2025-05-04 15:48:48.356,trash_plastic,0.25215595960617065,0,123,55,227
2025-05-04 15:48:48.565,trash_plastic,0.6832570433616638,233,99,357,190
2025-05-04 15:48:48.565,trash_plastic,0.3891565799713135,229,400,321,476
2025-05-04 15:48:48.777,trash_plastic,0.6502624750137329,235,98,359,190
2025-05-04 15:48:48.777,trash_plastic,0.29502779245376587,233,400,324,476
2025-05-04 15:48:48.979,trash_plastic,0.5786662697792053,233,98,359,179
2025-05-04 15:48:48.979,trash_plastic,0.4410009980201721,238,400,324,475
2025-05-04 15:48:48.979,trash_plastic,0.3240337371826172,0,121,67,230
2025-05-04 15:48:49.212,trash_plastic,0.6050683856010437,232,98,362,180
2025-05-04 15:48:49.212,trash_plastic,0.5559073686599731,239,400,326,475
2025-05-04 15:48:49.212,trash_plastic,0.25332358479499817,0,119,68,231
2025-05-04 15:48:49.450,trash_plastic,0.5568584203720093,236,98,364,180
2025-05-04 15:48:49.450,trash_plastic,0.49453526735305786,241,401,328,476
2025-05-04 15:48:49.666,trash_plastic,0.48084983229637146,239,98,363,176
2025-05-04 15:48:49.666,trash_plastic,0.3221845030784607,242,401,330,476
2025-05-04 15:48:49.881,trash_plastic,0.4742087125778198,242,98,364,180
2025-05-04 15:48:49.881,trash_plastic,0.41060417890548706,0,126,78,230
2025-05-04 15:48:50.089,trash_plastic,0.4395197033882141,242,99,365,180
2025-05-04 15:48:50.089,trash_plastic,0.4192346930503845,0,127,71,228
2025-05-04 15:48:50.089,trash_plastic,0.2864231467247009,245,401,335,476
2025-05-04 15:48:50.308,trash_plastic,0.6175059676170349,0,127,74,227
2025-05-04 15:48:50.526,trash_plastic,0.6035124063491821,0,126,75,235
2025-05-04 15:48:50.526,trash_plastic,0.3061343729496002,242,99,367,179
2025-05-04 15:48:50.526,trash_plastic,0.25770103931427,521,258,627,359
2025-05-04 15:48:50.526,trash_plastic,0.2521035373210907,252,402,339,476
2025-05-04 15:48:50.744,trash_plastic,0.6247590780258179,0,129,76,228
2025-05-04 15:48:50.954,trash_plastic,0.695767343044281,0,130,77,224
2025-05-04 15:48:51.169,trash_plastic,0.7243120670318604,0,129,77,224
2025-05-04 15:48:51.378,trash_plastic,0.6365103125572205,0,129,80,226
2025-05-04 15:48:51.379,trash_plastic,0.4869331121444702,249,97,374,187
2025-05-04 15:48:51.591,trash_plastic,0.6075119972229004,0,128,79,224
2025-05-04 15:48:51.591,trash_plastic,0.30659574270248413,251,97,375,187
2025-05-04 15:48:51.799,trash_plastic,0.5954510569572449,0,130,81,218
2025-05-04 15:48:51.799,trash_plastic,0.3825433552265167,252,97,378,189
2025-05-04 15:48:51.799,trash_plastic,0.2741669714450836,165,403,353,478
2025-05-04 15:48:52.008,trash_plastic,0.7183248996734619,0,130,93,226
2025-05-04 15:48:52.008,trash_plastic,0.36017417907714844,250,97,378,187
2025-05-04 15:48:52.008,trash_plastic,0.27727577090263367,160,402,356,478
2025-05-04 15:48:52.218,trash_plastic,0.6764923334121704,0,129,85,226
2025-05-04 15:48:52.218,trash_plastic,0.27046892046928406,252,97,380,187
2025-05-04 15:48:52.444,trash_plastic,0.5340248346328735,0,129,88,230
